competence_programmation,competence_math,competence_physique,competence_electronique,competence_mecanique,competence_chimie,interet_aviation,interet_informatique,interet_donnees,interet_securite,interet_robotique,interet_energie,interet_cartographie,interet_automobile,trait_analytique,trait_creatif,trait_rigoureux,trait_aventureux,trait_methodique,moyenne_math,moyenne_physique,moyenne_informatique,moyenne_generale,filiere_cible
10,7,5,7,3,6,3,9,7,4,6,4,5,3,5,5,5,4,3,12.865242336764648,8.641350495027144,15.783778562850827,11.96919988987948,Génie Logiciel
4,4,7,5,3,7,9,4,5,7,7,8,7,8,4,6,3,6,3,10.42524765121047,16.78911536649297,11.737095737185339,10.282573884529103,Pilotage
4,8,5,6,7,5,7,5,2,8,5,3,7,6,4,4,4,6,3,8.130994244134197,11.927062178808573,9.377579552738563,10.335964031003032,Cybersécurité
6,3,7,5,6,8,4,6,6,6,3,2,8,7,5,6,7,6,4,9.576350020350397,13.99590148379438,11.891145719294125,13.249285024572018,Robotique
2,6,6,8,4,3,7,6,5,4,6,2,8,2,2,2,5,3,8,9.508904628462439,14.260824820461753,11.641777024274809,11.482559863585147,Pilotage
8,8,5,2,5,4,7,9,3,6,6,7,4,6,7,4,5,2,7,8.832996391938783,11.51686235050127,17.94325072969368,13.26009982063433,Intelligence Artificielle
10,8,4,5,5,8,4,9,3,8,5,4,5,2,2,5,8,4,5,12.029077670289226,10.267627571535371,16.01563622604999,11.95333984962739,Big Data
9,8,6,6,4,7,2,9,6,4,6,6,7,6,3,4,3,6,7,10.226506906825485,13.111640988671567,15.085751225192753,8.579178809897595,Big Data
2,5,7,7,3,6,4,8,4,5,3,2,3,3,3,6,5,6,6,8.946654968975203,12.03291700791862,13.29419509601751,9.30901465843027,Pétrochimie
4,7,4,7,6,6,6,5,5,6,7,3,8,4,7,5,2,7,6,13.385258837113248,12.540573279256389,11.600949753351745,10.386226561400742,Objets Connectés (IoT)
2,2,9,5,6,3,9,7,7,3,7,7,6,5,7,7,4,3,5,12.737703173049038,13.368280859038537,10.38461328162102,8.484702767084473,Aéronautique
9,9,6,7,5,6,3,7,6,7,4,2,4,5,6,6,6,8,5,13.719202239285393,10.04104133578278,13.087029962942433,9.261438999330341,Big Data
3,7,6,6,5,5,7,3,4,6,6,6,4,3,6,7,7,6,6,8.456709060253452,10.022881293202897,11.838796134718695,8.941489896436394,Pétrochimie
3,7,5,3,8,7,7,3,2,4,4,4,5,7,7,5,7,5,4,13.44325487650711,12.947476653652963,12.53906673206733,12.090536530984377,Cybersécurité
4,4,6,6,4,4,8,5,6,7,6,6,7,4,3,5,3,5,3,11.865145914272263,9.276979608977884,11.456158374830574,13.562780590672824,Objets Connectés (IoT)
6,4,7,3,2,6,10,2,4,7,7,4,7,4,2,5,4,4,3,12.429657508386388,14.102382935239897,11.787990048353478,9.953037603143658,Aéronautique
3,4,4,4,8,5,6,6,4,7,4,4,8,4,5,4,4,5,5,10.88705380895631,10.429895114442072,11.449580764602452,12.15603367807411,Pétrochimie
6,5,6,4,3,4,8,7,5,3,8,7,6,6,4,5,6,4,6,11.298909622213856,13.975690123444622,9.373229547438038,12.61208200807684,Maintenance Automobile
10,9,8,5,7,7,8,7,6,6,5,5,4,4,5,5,5,3,3,12.65880461299315,11.951938903500704,14.748638699699189,12.38344799193812,Big Data
5,7,6,5,6,5,6,4,4,7,2,5,6,6,7,3,7,4,6,13.124445649645725,12.090771377090897,8.350552381028578,11.668288310642287,Pétrochimie
9,10,5,3,3,7,4,8,7,6,6,8,5,6,3,3,6,4,4,9.172393625996866,9.191780376522079,15.327684515398685,8.77750955970307,Big Data
4,3,9,3,6,6,9,4,8,6,5,5,6,5,4,6,2,6,3,11.479163658839058,15.636294079644019,12.411166903744347,10.669975940341654,Aéronautique
10,5,2,7,6,6,3,10,5,4,5,5,6,4,5,4,7,8,3,9.07471073521688,10.789392951419785,13.760875834533314,10.97001470567876,Génie Logiciel
7,7,7,7,7,5,2,10,4,6,4,3,6,3,5,4,4,8,8,12.063611069103837,9.862075451135025,16.674254879667025,12.923859371323097,Intelligence Artificielle
4,5,9,4,3,7,9,4,6,4,8,7,6,6,2,4,5,4,7,12.270168912359155,15.824079357280826,11.781919740786957,10.708271028318464,Pilotage
9,7,3,4,6,4,6,7,7,7,7,2,6,6,5,4,7,3,3,10.784881710582837,13.33232183618643,16.88614327191074,11.67994402059766,Intelligence Artificielle
8,7,8,6,5,5,10,5,5,8,2,4,7,4,4,4,3,8,5,9.327789678364333,16.760520288430566,13.838401189691895,10.550204747250934,Aéronautique
9,9,4,6,4,4,4,6,4,2,5,5,6,3,4,4,6,8,6,8.785468745146419,9.675706307252003,14.105972396119148,12.893966556035341,Intelligence Artificielle
8,7,7,5,5,3,4,9,3,4,5,5,3,8,6,8,6,7,3,9.164175587405051,13.780797030627983,15.158359290588335,10.973626832160761,Big Data
8,7,6,3,8,2,4,9,8,4,4,4,6,5,7,4,7,7,3,11.97878681821345,11.678122785614203,15.346560071010046,9.272781116093894,Génie Logiciel
7,6,6,4,5,3,4,4,4,7,5,3,7,4,2,3,8,4,4,10.303236703680408,8.661422389271078,10.436208763763211,12.566145433968229,Objets Connectés (IoT)
6,4,5,4,7,3,5,5,5,4,5,5,6,8,7,4,3,3,8,13.225616133445198,13.041623335593092,11.442437876024457,10.651039466491785,Cybersécurité
3,5,6,3,3,8,8,8,5,3,8,3,7,5,3,7,7,6,5,8.634373649843724,10.193926001967773,12.482227357736763,11.841324305770925,Pétrochimie
7,9,5,5,4,4,5,9,5,6,6,4,7,6,4,5,3,7,2,13.058241712546243,10.415305833674147,15.727223100472958,12.846672457015504,Génie Logiciel
6,3,5,5,5,5,5,6,6,4,4,7,4,7,2,3,6,2,4,11.866411845566109,10.007182058955323,9.267686865810129,12.259759757665911,Maintenance Automobile
4,6,10,8,4,3,8,7,6,4,6,7,5,3,4,4,4,4,4,11.344636328751896,14.177681935189808,11.553731908745998,10.277233405903077,Pilotage
8,7,6,8,2,6,3,9,5,6,7,6,6,5,6,3,4,7,6,8.538026407233726,10.237902620902094,16.60499177925401,10.548558180222084,Intelligence Artificielle
6,6,3,7,8,5,7,5,4,3,4,2,5,7,7,4,6,7,7,11.736568006137958,11.344658386518288,9.360229343205114,12.7357462411617,Objets Connectés (IoT)
3,4,6,6,3,7,8,5,5,5,4,6,3,7,4,3,4,5,8,11.9642591871507,8.417943852292662,12.326120701554547,11.806580768728018,Topographie
3,3,3,4,4,3,6,7,5,8,3,6,5,6,2,5,7,4,4,10.72902678104165,12.316796677524213,13.06154701255051,13.111146415816911,Robotique
4,4,5,4,4,4,4,5,6,8,5,4,5,6,5,4,4,5,4,12.67219924991247,11.66802631729671,9.556340525921339,13.863423631399174,Robotique
3,5,6,5,5,5,8,5,7,7,6,6,4,4,5,4,6,5,3,12.276593203496468,13.374716073215492,10.42055729092787,11.88370949650563,Pilotage
4,6,10,8,7,6,10,2,5,5,4,7,5,4,4,4,8,2,4,9.491154082383451,15.318594775725003,12.506361355663149,13.03158940778074,Aéronautique
8,8,5,7,7,4,6,10,5,5,2,6,6,5,5,6,5,6,7,13.966120447069489,12.121749527770797,15.208816548417225,12.538588222908087,Intelligence Artificielle
4,3,7,4,6,8,9,7,3,4,4,3,8,4,6,6,2,2,7,9.763317583682904,16.993215203513564,13.940361134071166,9.976720113024944,Pilotage
8,7,3,4,8,8,2,6,4,5,5,3,4,7,6,5,6,6,4,8.731582826070369,12.319417746541454,8.54100134225017,8.875163655779795,Robotique
6,6,4,8,6,6,4,5,5,7,8,6,3,5,4,8,3,5,5,8.355340585260416,12.437714553280038,8.490405779387379,13.305518234079347,Robotique
4,4,3,5,3,5,2,7,6,5,3,4,5,2,4,5,4,2,5,9.693351431657298,8.309862047946254,11.929535243092875,11.72982095959613,Cybersécurité
5,5,3,5,6,4,7,4,6,6,3,2,3,7,5,7,4,5,3,11.46728994951669,12.145639300732924,8.067520686235827,8.43646220748711,Topographie
6,10,7,5,4,5,6,9,6,6,2,5,4,4,5,5,6,4,6,9.811969541506436,8.404145918430775,16.01419866697438,8.179148228203145,Génie Logiciel
8,10,6,3,5,6,7,10,8,3,2,6,8,6,8,6,2,2,5,10.512321550386215,12.442357541666329,16.299770725306537,10.400637006441535,Génie Logiciel
7,6,4,5,4,4,7,4,5,4,2,3,6,2,4,4,2,6,3,9.206016059412455,8.7172812310739,11.075533144717166,10.882698983362648,Cybersécurité
5,6,2,3,7,7,2,6,8,6,3,6,6,7,6,7,8,4,4,12.42728954564474,8.001147803172072,10.632269512671808,8.666109517397782,Topographie
4,5,10,5,6,5,9,6,5,4,5,3,7,6,5,5,7,5,5,10.31424020906032,13.969339874386904,9.08918665574838,11.053037227915214,Aéronautique
9,9,6,4,6,6,3,10,3,7,5,6,7,6,3,4,8,5,2,11.660264098029907,13.97864066344874,14.908732219422225,13.524876067847057,Intelligence Artificielle
8,6,5,4,5,3,6,8,3,4,6,6,7,5,6,7,4,5,8,8.539798660258818,8.55595222542971,17.740647815936427,10.84408880492552,Big Data
9,7,5,3,7,6,6,8,8,8,4,2,8,5,6,4,5,5,4,11.626429988984974,12.515138876461126,13.29227369767334,9.243221580814991,Big Data
5,4,3,4,5,5,5,2,8,3,4,5,3,2,8,7,4,4,4,13.087045222487529,13.040869587052462,8.624002543202046,10.364211100701954,Topographie
6,4,5,2,7,3,5,4,4,6,5,7,6,4,3,5,5,5,4,8.720247318506129,13.102937484508622,13.58512138738274,10.561480044157452,Maintenance Automobile
3,6,2,6,5,6,7,5,6,4,6,7,6,4,4,7,7,3,3,10.1977076288519,9.819212153994242,12.96577008146403,13.264921047111258,Cybersécurité
9,7,4,6,4,5,4,9,7,8,6,4,4,3,8,8,6,6,2,13.536104628622166,13.501403003172117,14.434110097065048,11.383319378985197,Big Data
5,3,4,5,6,5,5,5,6,3,8,5,8,8,4,3,5,2,6,8.77384523292644,11.188491512459363,8.262858059705412,12.893877648940343,Topographie
7,8,7,8,3,4,6,9,4,5,3,3,2,5,4,4,7,6,6,11.878159704423101,13.669738956719126,15.579120023922274,8.879975175406399,Génie Logiciel
3,6,4,3,4,8,7,6,4,2,8,6,8,2,8,5,2,2,5,12.19575091609033,11.58827146894007,10.80396330108793,10.41762911497791,Robotique
5,3,4,5,3,4,8,3,6,2,5,5,3,6,5,6,8,5,3,9.177082573692315,8.035061900970636,8.97096316789215,8.084516633915843,Maintenance Automobile
2,6,10,5,6,6,9,6,6,7,7,2,3,4,2,4,5,3,6,13.4880356918447,14.9340069932888,12.306059815900259,8.782415062950324,Pilotage
7,10,3,2,8,6,6,6,3,2,6,3,5,6,2,4,6,4,7,11.871451716807458,12.735997451575907,14.717102429893377,12.981171159316949,Big Data
4,5,6,3,3,6,6,7,8,7,6,6,8,5,6,2,6,6,3,8.51604187348049,11.153757379059225,10.046933298075935,11.148811751494135,Robotique
7,7,6,5,6,8,3,8,3,4,6,6,6,4,5,5,5,4,6,11.003657146417687,11.82744652243393,14.402608133509048,8.728223054168437,Intelligence Artificielle
10,6,7,2,6,2,6,9,6,5,2,7,4,7,4,7,6,5,7,12.247129057412415,10.82153516741358,16.76703396697544,12.592999182473035,Génie Logiciel
7,9,5,8,5,4,6,8,5,4,5,6,7,3,5,6,2,3,4,8.283008037523663,10.884273390859946,14.199914109294461,12.063189454751473,Génie Logiciel
5,4,6,4,2,3,2,2,5,4,4,6,3,3,3,3,5,4,4,9.35200055248979,10.328525457873452,8.542906044374947,11.817094044594992,Cybersécurité
6,7,5,4,4,4,3,4,8,5,7,7,5,5,6,3,8,4,3,12.932023143590685,13.693040821438517,9.072954343481307,12.166494348553009,Pétrochimie
8,6,4,6,7,3,7,8,6,2,4,5,5,7,4,3,3,6,4,11.537724418386578,12.798767058870057,17.047667948913094,13.737654190076913,Big Data
3,3,6,7,6,5,9,3,2,3,7,8,3,7,5,6,5,5,4,13.595961703262033,13.58600893143367,9.447621450179245,9.550332743818139,Pilotage
4,4,7,8,6,4,5,6,7,4,7,4,3,4,4,7,5,3,2,13.646923878968694,8.216645840642485,13.152392578219583,11.515941452858103,Robotique
5,6,5,4,4,8,6,2,6,2,4,4,4,6,3,4,7,5,5,9.06794916084771,9.741684641211503,11.925612174204488,13.740884669283712,Cybersécurité
5,7,10,2,7,7,9,3,4,4,6,5,3,6,6,3,6,3,3,11.018241228839742,12.42639769871164,8.859371379877784,10.66447512631309,Aéronautique
4,5,3,5,4,7,6,5,6,6,7,5,5,7,7,5,6,7,4,8.278438962868847,8.738564863183944,12.760182534778574,11.163452358016453,Objets Connectés (IoT)
10,8,5,6,4,4,3,10,7,3,2,4,7,3,7,4,3,3,4,13.100304599979776,10.630792003629809,15.531708615675825,12.604606274708791,Génie Logiciel
9,8,6,6,4,4,5,8,5,2,4,6,6,5,4,5,3,5,5,8.57917690921093,11.468547230000507,13.06857662489149,8.197089013149403,Génie Logiciel
6,3,4,6,4,3,2,7,5,4,5,5,7,4,3,5,6,3,6,12.529460275102199,12.216985230630602,9.343125828121341,11.870407438475624,Topographie
3,6,5,6,4,5,4,4,4,8,3,4,3,4,6,5,5,4,8,12.887315085827746,9.11396569961573,11.937539964590496,13.000243914388978,Cybersécurité
3,6,4,4,5,2,6,4,4,8,3,6,5,6,4,6,6,4,3,9.00323853003882,12.790947093608171,9.813537956314342,11.766894582370561,Cybersécurité
8,6,4,7,6,7,5,9,6,4,2,2,2,8,2,6,2,6,3,10.86822065727947,8.553568453344836,13.420139244364268,8.902584547702467,Big Data
7,5,8,6,6,8,9,6,8,6,8,6,6,3,5,5,3,4,7,12.634963376816938,12.605164718788338,12.13859282804783,8.336966467212623,Aéronautique
9,9,4,3,7,4,7,9,7,5,2,6,4,6,3,5,3,5,3,10.437109905002766,8.187075354968485,17.232903069517786,13.178403296200264,Big Data
10,6,8,6,8,8,8,8,6,6,6,3,8,4,5,6,4,5,7,8.515708888064268,9.508686107395373,13.356193901093084,12.696722727238138,Génie Logiciel
6,5,5,6,5,5,7,3,6,7,5,5,4,6,8,3,3,4,4,13.06111509526638,8.630620127914968,11.927430970851372,13.282971831170668,Robotique
6,4,5,6,6,5,3,4,2,6,2,8,5,4,3,5,5,5,4,9.302177748933607,11.08443076710569,10.811032095384583,9.718509635531957,Cybersécurité
7,2,5,5,5,3,4,2,5,6,3,7,6,4,7,2,8,3,4,10.528609143889415,11.003168991281006,12.670344270134013,9.86603525294176,Cybersécurité
6,6,9,6,4,4,9,6,6,2,6,5,4,6,4,6,7,7,6,13.119077727424589,14.32527580064609,13.794182889748988,9.64135883272778,Pilotage
6,8,7,6,8,5,4,8,3,5,3,8,5,4,6,7,4,4,3,8.780702713807106,13.683505302159842,15.235040168425382,9.447461122519426,Intelligence Artificielle
4,8,7,4,4,6,10,4,6,2,5,6,3,4,2,7,5,6,3,10.220901042968698,16.614955511411623,10.514719877209467,10.420296208303057,Aéronautique
6,4,5,5,6,8,4,4,5,6,6,5,5,3,5,6,8,4,5,8.032337358483094,10.229717107600266,11.587429953427943,10.177800870821883,Topographie
3,4,7,4,5,5,2,4,5,2,5,4,6,4,6,7,2,4,3,11.541263677744546,10.141201385557295,10.936462854625336,9.876557297092178,Pétrochimie
4,6,4,3,4,4,4,6,4,4,6,8,3,6,6,7,3,4,4,11.79088285750612,13.798029376556409,8.198553001010366,8.41661491775798,Pétrochimie
2,6,10,6,4,7,9,4,8,2,8,3,3,6,6,5,6,4,5,11.869931602597555,16.90364185090295,8.23161815773431,9.421807107440916,Aéronautique
8,10,5,6,6,5,3,10,4,3,8,5,8,5,4,4,6,4,7,9.218249519918643,10.784129918911814,14.646983092604309,13.566135359946783,Intelligence Artificielle
6,8,8,8,6,8,7,3,4,5,2,6,7,5,4,7,5,6,4,12.729724635379968,9.872500592675486,9.699688552160092,13.624521086734312,Topographie
3,8,6,7,5,8,6,8,6,3,6,6,7,6,4,3,8,2,7,12.977806459586908,12.92578983427762,9.964215226108552,10.648908191336181,Pétrochimie
6,6,10,5,4,5,10,6,6,5,6,4,5,5,8,7,3,2,6,10.101975428366096,16.26248015389865,10.837449495606,11.740750700064652,Aéronautique
8,8,4,6,4,4,7,9,5,5,4,3,6,4,5,5,7,5,7,12.97244849402039,10.410530817309109,16.534153075210742,9.112860611564308,Big Data
10,6,4,6,3,5,3,10,6,5,8,2,3,3,3,3,3,3,6,9.397204390348376,13.421934508017223,15.792859196181032,10.325194032418272,Big Data
2,6,6,4,2,4,2,8,8,6,5,6,4,3,8,5,4,5,5,12.990456531429391,9.118559891590554,8.748971140086306,13.649785171228961,Pétrochimie
3,2,3,4,4,5,6,3,6,8,5,4,7,3,7,3,7,6,5,10.076883258704346,9.265611178642077,13.41009481828081,12.715755671108528,Objets Connectés (IoT)
6,6,7,6,6,6,4,2,8,5,6,5,3,4,6,6,6,6,6,10.556381272884478,9.113313062895259,8.92133187757122,11.476495509807043,Cybersécurité
7,4,4,4,5,3,8,3,3,7,4,5,4,7,7,7,8,8,6,9.216180869546017,10.264217426135213,10.226688451485128,10.31714601033446,Robotique
8,5,6,4,3,6,3,8,3,3,5,3,5,8,3,4,6,4,5,10.033136322617437,9.882972797207248,15.005487193413007,12.889037969502429,Intelligence Artificielle
5,5,6,5,5,5,7,4,7,6,5,8,4,5,3,6,5,4,5,8.821282986733893,10.387404062605352,9.206684599948598,10.817414545217625,Topographie
6,4,4,7,6,5,7,4,3,6,4,3,5,8,5,3,2,6,4,8.696710124913157,13.404987458756498,11.346611484183732,11.839500668088286,Robotique
7,6,4,2,5,7,6,6,8,3,6,3,4,5,7,2,5,6,5,13.948316425252969,8.490757405277927,12.276173246977201,8.252634829199865,Cybersécurité
7,5,6,7,5,2,4,3,8,5,7,7,3,6,6,7,3,4,6,11.387848715061102,13.124586034392227,11.088100127720805,13.377668346229806,Pétrochimie
9,5,8,6,6,6,7,9,3,5,6,4,5,5,6,8,3,7,6,8.261623389326644,10.608756052240741,13.950493317350512,9.273531497296423,Intelligence Artificielle
9,9,4,5,6,7,5,8,6,8,5,5,6,4,5,7,5,4,7,9.383043660226452,8.86422686516216,14.841603042317448,12.291904077101687,Big Data
2,3,2,4,4,8,4,5,6,4,5,3,6,6,6,4,5,3,4,8.734028823214732,10.374661662986764,8.79640886831149,11.4231604616233,Cybersécurité
7,5,3,5,7,5,2,5,4,5,6,3,4,3,6,2,5,5,5,11.061407745567513,11.997786877181817,9.18849581206004,8.280054286089488,Cybersécurité
5,8,2,6,4,8,2,6,6,4,2,6,7,6,5,4,8,7,6,11.612135868695109,13.338500769634713,10.829536334723972,8.701825066316358,Maintenance Automobile
7,5,7,6,3,2,6,5,6,5,7,7,8,4,7,6,8,7,2,12.99219110664172,13.345230381683537,11.408694259535011,12.450129107965477,Topographie
4,6,5,3,5,5,6,6,5,3,4,7,7,5,7,8,6,5,4,10.391943976200539,13.846746638908982,13.61991863728532,9.724172324788414,Pétrochimie
4,2,6,3,8,6,5,7,5,8,3,8,5,2,3,7,8,7,8,12.880471567438482,9.40140082558388,12.129613700485702,10.201774995408458,Pétrochimie
3,6,2,7,2,4,6,5,7,3,6,4,7,3,7,8,6,4,5,9.406795280625543,11.616815634796305,8.537217163117578,9.855936503688255,Objets Connectés (IoT)
6,4,10,4,5,2,10,4,7,8,6,5,4,6,8,8,5,6,6,11.109682381109401,15.531337647926584,13.528624115657566,9.22081863802065,Aéronautique
5,3,5,5,4,8,4,5,5,7,8,5,6,3,6,5,4,5,6,8.171589575959375,11.003324424536688,11.466684654425663,13.979543812795729,Objets Connectés (IoT)
5,2,4,5,6,7,4,6,6,5,5,4,3,4,2,4,5,6,6,11.67488029925484,9.386476899924183,8.140615570077577,12.872914810587845,Cybersécurité
6,8,4,6,3,5,8,5,4,4,3,6,5,8,6,4,6,5,6,11.30917030476108,11.743219128738964,8.5044808275876,11.042057705049356,Cybersécurité
4,7,7,3,8,5,5,6,3,4,6,8,4,7,6,4,4,3,7,12.842022296452733,11.14171829467167,13.682280318256801,13.60986795599207,Objets Connectés (IoT)
8,6,6,7,8,6,6,7,8,4,5,5,3,6,5,5,4,6,8,10.120312952427826,13.150060716095364,17.52566111741946,8.095392252820087,Intelligence Artificielle
6,6,8,3,6,6,9,7,8,7,3,8,7,3,6,5,6,7,6,12.472252409992059,13.850321509597766,8.616607003289179,13.279720445839782,Pilotage
7,4,7,7,6,5,4,8,5,8,5,5,4,3,4,4,6,6,8,12.582337060308115,11.2545466873101,11.706860246937964,13.973481030486447,Pétrochimie
3,6,4,5,3,6,4,4,8,4,5,6,5,6,4,6,3,7,7,11.235501856017688,8.051681721508679,8.919268595735598,13.094533209526933,Pétrochimie
7,3,4,5,3,7,4,3,6,5,5,5,2,5,6,5,6,5,5,10.58340895904353,10.468945773203746,9.64782189625827,8.483837888598481,Topographie
6,6,8,8,6,6,9,5,4,6,5,5,7,4,3,3,6,5,3,11.586077032315304,14.610147629516202,10.592166324217164,8.423552167137007,Pilotage
6,9,5,5,4,5,7,7,7,4,3,7,6,3,7,5,7,6,6,12.646758771118659,9.402924278675329,15.312333572981885,8.15693605886335,Intelligence Artificielle
7,8,4,5,6,6,5,10,8,6,5,6,4,6,5,5,6,7,4,11.269009645810392,8.22746521423291,17.571509170450227,12.505418758851938,Big Data
6,5,6,2,3,4,4,4,4,7,2,6,8,3,5,7,7,8,5,11.795472569372732,9.583231801913872,13.099236117185342,8.062102464905752,Topographie
4,7,7,5,7,6,2,5,8,3,8,4,5,3,4,7,6,7,5,13.416923018350445,12.651148384463362,11.163815130912372,8.719837713885934,Maintenance Automobile
5,6,5,7,5,5,7,5,7,3,7,5,5,5,5,4,6,3,3,13.526645551258337,10.449944609806723,9.964909746495323,9.355911472957867,Robotique
2,4,5,3,8,4,7,3,3,6,7,6,5,5,5,7,4,2,6,9.127740844129542,10.622469813188545,9.886943187943183,9.158377073528689,Robotique
8,5,4,6,8,2,6,9,4,4,5,5,7,5,5,6,4,4,7,12.191337120104834,10.684841003806522,15.087697012499529,12.822426836230925,Big Data
5,6,4,6,5,5,4,2,6,6,5,4,5,6,5,7,4,5,5,13.566858243543908,11.172499564995555,8.304206996792669,11.04468876200319,Maintenance Automobile
4,8,5,7,7,3,6,4,6,4,7,8,6,7,5,8,6,5,6,13.629476979264105,13.494313668940077,11.999074436030341,9.596151448235213,Robotique
4,8,4,8,6,3,2,7,4,6,5,6,6,5,5,6,6,7,3,12.733871852442334,11.193108507813404,13.223093718714875,11.12210567333381,Robotique
8,4,10,4,5,4,8,4,6,7,7,8,7,3,8,3,4,5,4,12.039746842972335,13.831372586821155,10.86157457929555,12.095504428954097,Pilotage
4,3,4,6,4,6,6,8,3,6,5,3,4,7,6,6,5,6,7,12.933630641908255,11.545176842158398,12.67566947532201,9.6513869791723,Cybersécurité
6,3,5,5,5,3,7,6,6,5,5,2,5,4,5,2,7,2,4,8.606934773267186,12.198837312683196,11.624680146618731,8.748711365508372,Objets Connectés (IoT)
8,3,4,5,3,3,4,6,5,6,5,6,6,7,6,5,6,6,5,13.86792269030113,13.012559269382063,13.59464582635426,13.961214024855057,Robotique
7,4,10,6,5,8,7,5,4,5,8,6,2,6,6,5,6,4,7,10.889987425825385,12.645310758595205,11.55852512577754,13.448317391600762,Pilotage
2,7,8,6,6,6,8,2,4,6,3,3,8,7,4,5,5,6,3,9.808354684404533,12.684716320030068,12.674207216467641,9.92805728352375,Pilotage
7,7,2,5,6,5,5,8,7,7,6,4,7,6,5,4,5,3,3,8.119525632373746,12.32557903570316,13.340944829879838,11.038203928879948,Intelligence Artificielle
4,4,7,6,8,4,3,3,7,5,6,7,2,8,5,7,4,5,2,8.570971821441221,12.069942643639653,10.758390363057856,12.696975393113647,Pétrochimie
4,5,5,5,4,7,5,6,8,6,8,3,3,6,5,4,5,8,4,13.250291889747947,9.95256300228339,12.019927739417096,13.652422486680043,Cybersécurité
5,2,10,3,6,6,10,6,6,3,2,4,6,5,4,5,3,5,8,13.97508459783344,12.186661719779462,10.765051489740369,12.039921103196527,Pilotage
3,7,7,8,4,4,3,3,4,6,2,5,4,4,7,7,7,5,4,9.409857356434905,10.157569344934286,8.857104054460047,10.647544933551247,Robotique
2,8,6,7,6,6,8,4,5,6,7,2,5,4,5,5,2,5,4,13.176857639305323,10.23153343771197,11.567354271961957,9.526628453660397,Pétrochimie
7,6,6,7,4,5,6,4,6,6,4,6,7,7,3,7,6,6,3,12.516101802293395,9.010361904942515,10.382696984476901,11.570670288213567,Objets Connectés (IoT)
6,10,4,4,5,6,7,8,3,6,7,5,6,8,8,3,6,6,3,13.116007562471566,11.706616339629111,13.014337785260883,11.648602288643506,Intelligence Artificielle
6,7,4,6,2,8,4,6,6,2,6,4,4,5,5,4,5,6,7,13.941860208112857,13.082073644852013,11.951982988111645,11.78540918231785,Maintenance Automobile
4,6,5,6,4,7,4,6,5,5,3,6,5,5,3,3,3,3,6,11.101717857661207,12.176134541523895,11.187073582960501,12.69406473886541,Objets Connectés (IoT)
6,9,5,7,7,6,3,8,4,6,5,4,4,2,4,4,4,6,4,8.936615388014472,13.019487524483907,16.48590708127152,10.670772750954407,Intelligence Artificielle
5,3,5,4,3,5,2,5,3,3,6,3,3,6,6,6,4,3,4,8.012244069558342,9.300190531154433,10.949039370057955,12.001382331203018,Objets Connectés (IoT)
7,6,7,5,5,4,9,7,5,4,5,6,5,6,5,4,5,5,2,12.216511099786917,16.067513093069813,11.18925086831575,8.085202787934984,Pilotage
8,6,4,4,4,4,7,8,7,8,6,6,5,3,5,4,5,3,6,13.91515924091141,13.23972959533481,14.84049353442043,12.738149312083404,Intelligence Artificielle
6,6,6,4,4,5,7,6,7,3,4,6,6,5,6,3,5,7,6,10.344982448715182,13.297110253055212,10.377276469225395,9.240866105483441,Maintenance Automobile
10,9,6,3,3,7,6,9,6,6,2,7,5,4,4,7,5,4,5,13.387293135817202,12.38273178413723,15.650344537193885,12.269990094989193,Big Data
3,8,7,3,5,5,7,4,2,6,8,4,6,4,4,3,6,6,6,12.078263211229828,15.055381589192649,10.015195697950226,10.081083084756468,Aéronautique
9,9,5,7,5,3,4,10,5,5,6,6,6,3,5,7,3,6,5,9.328296502431865,10.009174869995555,17.132895766284427,10.176862734264784,Intelligence Artificielle
7,5,4,3,7,6,3,10,7,4,3,4,6,5,4,6,5,4,8,12.251604168835602,10.635546508109591,14.308140541946734,12.796834540676311,Big Data
7,10,4,6,4,5,6,8,5,3,5,4,4,6,6,5,5,5,5,11.601881104830365,10.356535734236772,14.707091823431698,9.491702821342738,Génie Logiciel
3,5,5,3,6,4,5,8,5,7,5,2,4,6,3,8,3,7,4,8.266149587299514,12.663813297376993,9.770320305994462,8.091745758204752,Cybersécurité
2,5,4,3,7,6,7,5,7,6,6,3,5,5,6,4,3,3,3,8.900915375822638,10.338357748435072,11.896001246870611,13.610389161253046,Cybersécurité
8,6,7,6,5,5,5,7,5,6,7,7,4,7,7,6,2,4,2,8.614887091246779,8.393310169644053,13.124331143973821,12.646622761309802,Big Data
7,8,6,5,4,5,3,7,6,6,3,8,6,5,4,3,8,5,3,9.471343915338663,11.90182433668162,13.355628074515849,10.262658232837229,Intelligence Artificielle
6,5,7,7,6,7,5,4,6,6,2,7,5,7,5,6,6,6,6,10.341328118690187,12.208181208773794,11.463073521995897,10.307954838002745,Cybersécurité
10,7,2,3,6,6,6,8,5,2,3,6,6,5,6,7,5,6,4,13.039086348690532,11.247257735654003,16.837291237865863,10.894037548442588,Big Data
